"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ASV"	"Test"	"TimePoint"
"20"	0	NA	NA	NA	NA	NA	"ASV6168"	"CH-BS"	1
"21"	0	NA	NA	NA	NA	NA	"ASV10586"	"CH-BS"	1
"22"	0	NA	NA	NA	NA	NA	"ASV4474"	"CH-BS"	1
"23"	2.19717479645078	0.611751767177725	2.94740043065013	0.207556381147297	NA	NA	"ASV2488"	"CH-BS"	1
"24"	3.8841817398757	-5.37380395110785	3.01053652435583	-1.78499875607977	NA	NA	"ASV1963"	"CH-BS"	1
"25"	0.875708306185848	3.33111792253452	3.0437680551049	1.09440596728377	NA	NA	"ASV5711"	"CH-BS"	1
"26"	0.0973009229095386	1.08277576397121	3.09967947926574	0.349318621881413	0.726850119712533	NA	"ASV6986"	"CH-BS"	1
"27"	2.91793421028399	-4.95925294901784	3.01298209848623	-1.64596163764446	NA	NA	"ASV6898"	"CH-BS"	1
"28"	0	NA	NA	NA	NA	NA	"ASV3037"	"CH-BS"	1
"29"	2.48443472343254	4.77736274735279	3.01843604899999	1.58272783315569	NA	NA	"ASV4672"	"CH-BS"	1
"30"	15.0538381506639	-1.17662709932012	2.59087756703079	-0.454142300775934	0.649726408915063	0.882630981422975	"ASV716"	"CH-BS"	1
"31"	0.25946912775877	1.87062747249325	3.08437260396239	0.606485568601576	0.544192362547389	NA	"ASV3152"	"CH-BS"	1
"32"	0.798628740233082	3.2034143099959	3.04680696452357	1.05140048165041	NA	NA	"ASV2195"	"CH-BS"	1
"33"	0	NA	NA	NA	NA	NA	"ASV5234"	"CH-BS"	1
"34"	2.26256533561869	-4.58998632983465	3.01583560890632	-1.52196171312507	NA	NA	"ASV8294"	"CH-BS"	1
"35"	0	NA	NA	NA	NA	NA	"ASV4669"	"CH-BS"	1
"36"	0	NA	NA	NA	NA	NA	"ASV12408"	"CH-BS"	1
"37"	1.27780598437293	3.85574411185938	3.03171433604399	1.27180323885351	NA	NA	"ASV2446"	"CH-BS"	1
"38"	0	NA	NA	NA	NA	NA	"ASV5603"	"CH-BS"	1
"39"	0.25010864659577	-1.45383854564987	3.10880589546395	-0.467651759079318	0.640033644433389	NA	"ASV5186"	"CH-BS"	1
"40"	2.13268534936572	-4.50921989520111	3.01656269807515	-1.49482054461471	0.134961283049889	NA	"ASV4212"	"CH-BS"	1
"41"	0	NA	NA	NA	NA	NA	"ASV6283"	"CH-BS"	1
"42"	0	NA	NA	NA	NA	NA	"ASV7548"	"CH-BS"	1
"43"	10.4046187038992	6.8347763160404	3.00688331796654	2.27304341182835	0.0230235639910997	0.176844640181014	"ASV1128"	"CH-BS"	1
"44"	4.10566274309577	-2.15072836076829	2.94197638817412	-0.731048817867332	NA	NA	"ASV1533"	"CH-BS"	1
"45"	0	NA	NA	NA	NA	NA	"ASV5883"	"CH-BS"	1
"46"	0	NA	NA	NA	NA	NA	"ASV2856"	"CH-BS"	1
"47"	0.833695488652567	-3.15149523842867	3.03734982793721	-1.03758059392486	0.299465356465906	NA	"ASV7969"	"CH-BS"	1
"48"	0.806150927144014	-3.11156697934985	3.03830259187105	-1.02411359147533	0.305781625472678	NA	"ASV5438"	"CH-BS"	1
"49"	1.80658551352709	-4.26923522201763	3.01897819616744	-1.41413251259561	0.157322998576132	NA	"ASV3298"	"CH-BS"	1
"50"	0.69230295652962	2.964764991117	3.05151211160965	0.971572414816045	0.331263311365323	NA	"ASV8197"	"CH-BS"	1
"51"	0	NA	NA	NA	NA	NA	"ASV6245"	"CH-BS"	1
"52"	0	NA	NA	NA	NA	NA	"ASV2487"	"CH-BS"	1
"53"	2.16760827049667	-4.53035775221145	3.016368476901	-1.5019245118441	NA	NA	"ASV3552"	"CH-BS"	1
"54"	0	NA	NA	NA	NA	NA	"ASV3604"	"CH-BS"	1
"55"	1.34670062410785	-3.84555276491158	3.024350775916	-1.27153000754248	0.203540159082702	NA	"ASV7543"	"CH-BS"	1
"56"	0.94057558812554	3.43070301971243	3.04115279846286	1.12809294601918	NA	NA	"ASV3233"	"CH-BS"	1
